,year,state,level,total_people_by_state_and_level,total_man_by_state_and_level,total_woman_by_state_and_level,total_people_by_state_and_year,total_man_by_state_and_year,total_woman_by_state_and_year,man_percentage_by_state_and_level,woman_percentage_by_state_and_level,rate_level,percentage_by_level_and_total_people_by_state_and_year,mean_by_state_and_level
3461,16,21,5,1710809,1000904,709905,7407899,5071943,2335956,58.505,41.495,2,23.094,23.941999999999997
3462,16,21,6,245135,194936,50199,7407899,5071943,2335956,79.52199999999998,20.478,1,3.3089999999999997,3.321
3463,16,21,9,59076,38262,20814,7407899,5071943,2335956,64.767,35.23300000000001,0,0.797,0.722
3464,16,21,8,314005,300142,13863,7407899,5071943,2335956,95.585,4.415,2,4.239,4.496
3465,16,22,2,16609,16213,396,1933785,1402760,531025,97.616,2.384,1,0.8590000000000001,0.444
3466,16,22,1,155657,141270,14387,1933785,1402760,531025,90.757,9.243,2,8.049,11.126
3467,16,22,3,9396,8979,417,1933785,1402760,531025,95.562,4.438,2,0.486,0.66
3468,16,22,7,435715,207926,227789,1933785,1402760,531025,47.721,52.279,1,22.531999999999996,23.373
3469,16,22,4,330546,318760,11786,1933785,1402760,531025,96.434,3.5660000000000003,1,17.093,16.512999999999998
3470,16,22,5,725967,487302,238665,1933785,1402760,531025,67.125,32.875,1,37.541,34.951
3471,16,22,6,112633,92002,20631,1933785,1402760,531025,81.683,18.317,2,5.824,4.973
3472,16,22,9,27146,16668,10478,1933785,1402760,531025,61.401,38.599,0,1.4040000000000001,1.454
3473,16,22,8,120116,113640,6476,1933785,1402760,531025,94.609,5.391,2,6.211,6.507000000000001
3474,16,23,2,1423,1295,128,1388219,996375,391844,91.005,8.995,2,0.10300000000000001,0.20800000000000002
3475,16,23,1,181501,164105,17396,1388219,996375,391844,90.415,9.585,1,13.074000000000002,12.958
3476,16,23,3,15657,12338,3319,1388219,996375,391844,78.80199999999998,21.198,1,1.128,0.9790000000000001
3477,16,23,7,461414,208519,252895,1388219,996375,391844,45.191,54.809,1,33.238,35.056
3478,16,23,4,294824,280967,13857,1388219,996375,391844,95.3,4.7,1,21.238000000000003,19.268
3479,16,23,5,161433,99315,62118,1388219,996375,391844,61.521,38.479,2,11.629000000000001,12.530999999999999
3480,16,23,6,75350,56717,18633,1388219,996375,391844,75.271,24.729,2,5.428,4.962
3481,16,23,9,20840,13414,7426,1388219,996375,391844,64.367,35.633,0,1.501,1.8359999999999999
3482,16,23,8,175777,159705,16072,1388219,996375,391844,90.857,9.143,1,12.662,12.200999999999999
3483,16,24,2,18719,17713,1006,3076695,2216240,860455,94.626,5.374,2,0.608,1.008
3484,16,24,1,870596,794880,75716,3076695,2216240,860455,91.303,8.697000000000001,2,28.296,28.6
3485,16,24,3,12987,10734,2253,3076695,2216240,860455,82.652,17.348,2,0.42200000000000004,0.542
3486,16,24,7,741246,294844,446402,3076695,2216240,860455,39.777,60.223,2,24.092,23.39
3487,16,24,4,368337,356970,11367,3076695,2216240,860455,96.914,3.0860000000000003,1,11.972000000000001,11.08
3488,16,24,5,798529,515826,282703,3076695,2216240,860455,64.597,35.403,2,25.954,26.151999999999997
3489,16,24,6,99112,76796,22316,3076695,2216240,860455,77.484,22.516,1,3.221,3.855
3490,16,24,9,22069,14452,7617,3076695,2216240,860455,65.486,34.514,0,0.7170000000000001,0.726
3491,16,24,8,145100,134025,11075,3076695,2216240,860455,92.367,7.632999999999999,1,4.716,4.646
3492,16,25,2,15999,14746,1253,3217186,2219963,997223,92.168,7.832000000000002,1,0.49700000000000005,0.48
3493,16,25,1,893254,754810,138444,3217186,2219963,997223,84.501,15.499,2,27.765,29.305
3494,16,25,3,38816,34863,3953,3217186,2219963,997223,89.816,10.184,1,1.207,0.98
3495,16,25,7,922910,389861,533049,3217186,2219963,997223,42.243,57.757,1,28.686999999999998,28.925
3496,16,25,4,446344,425420,20924,3217186,2219963,997223,95.312,4.688,1,13.874,12.665
3497,16,25,5,532380,313820,218560,3217186,2219963,997223,58.947,41.053,1,16.548,16.362000000000002
3498,16,25,6,165384,122233,43151,3217186,2219963,997223,73.90899999999998,26.091,1,5.141,5.459
3499,16,25,9,41848,17989,23859,3217186,2219963,997223,42.987,57.01300000000001,0,1.301,1.178
3500,16,25,8,160251,146221,14030,3217186,2219963,997223,91.245,8.755,1,4.981,4.648
3501,16,26,2,83476,76579,6897,3248303,2152651,1095652,91.738,8.262,1,2.57,1.9269999999999998
3502,16,26,1,599267,503690,95577,3248303,2152651,1095652,84.051,15.949000000000002,1,18.449,17.576
3503,16,26,3,35773,29262,6511,3248303,2152651,1095652,81.79899999999998,18.201,1,1.101,1.028
3504,16,26,7,799749,324175,475574,3248303,2152651,1095652,40.535,59.465,1,24.621,26.214000000000002
3505,16,26,4,442745,423322,19423,3248303,2152651,1095652,95.613,4.387,2,13.63,13.632
3506,16,26,5,914506,492805,421701,3248303,2152651,1095652,53.88800000000001,46.112,2,28.153000000000002,28.678
3507,16,26,6,173105,129114,43991,3248303,2152651,1095652,74.587,25.413,2,5.329,5.047
3508,16,26,9,50374,38548,11826,3248303,2152651,1095652,76.524,23.476,0,1.551,1.464
3509,16,26,8,149308,135156,14152,3248303,2152651,1095652,90.522,9.478,1,4.596,4.435
3510,16,27,2,93707,75986,17721,2195345,1654309,541036,81.089,18.911,2,4.268,6.565
3511,16,27,1,441504,425524,15980,2195345,1654309,541036,96.381,3.619,2,20.111,27.438000000000002
3512,16,27,3,13759,10721,3038,2195345,1654309,541036,77.92,22.08,2,0.627,0.741
3513,16,27,7,663911,317362,346549,2195345,1654309,541036,47.802,52.198,2,30.241999999999997,27.811
3514,16,27,4,361107,348257,12850,2195345,1654309,541036,96.441,3.559,1,16.449,13.369000000000002
3515,16,27,5,311022,201288,109734,2195345,1654309,541036,64.718,35.282,1,14.167,11.908
3516,16,27,6,110879,88998,21881,2195345,1654309,541036,80.266,19.734,2,5.051,4.252
3517,16,27,9,19440,13753,5687,2195345,1654309,541036,70.74600000000002,29.254,0,0.8859999999999999,0.934
3518,16,27,8,180016,172420,7596,2195345,1654309,541036,95.78,4.22,1,8.2,6.983
3519,16,28,2,34048,32367,1681,3847690,2573975,1273715,95.063,4.937,2,0.885,1.3090000000000002
3520,16,28,1,441514,408360,33154,3847690,2573975,1273715,92.491,7.508999999999999,1,11.475,11.165
3521,16,28,3,34125,29321,4804,3847690,2573975,1273715,85.92200000000003,14.078,2,0.887,1.031
3522,16,28,7,990787,417242,573545,3847690,2573975,1273715,42.112,57.88800000000001,1,25.75,27.275
3523,16,28,4,476932,460426,16506,3847690,2573975,1273715,96.539,3.4610000000000003,2,12.395,13.854000000000001
3524,16,28,5,1299165,770163,529002,3847690,2573975,1273715,59.28100000000001,40.719,1,33.765,31.469
3525,16,28,6,130891,97055,33836,3847690,2573975,1273715,74.149,25.851,1,3.4019999999999997,3.992
3526,16,28,9,49074,24855,24219,3847690,2573975,1273715,50.648,49.352,0,1.275,1.403
3527,16,28,8,391154,334186,56968,3847690,2573975,1273715,85.436,14.564,1,10.166,8.503
3528,16,29,2,1194,1194,0,1499585,1017186,482399,100.0,0.0,2,0.08,0.086
3529,16,29,1,268325,234139,34186,1499585,1017186,482399,87.259,12.741,2,17.893,20.099
3530,16,29,3,4886,4093,793,1499585,1017186,482399,83.77,16.23,1,0.326,0.28
3531,16,29,7,347596,153303,194293,1499585,1017186,482399,44.104,55.896,1,23.179000000000002,23.816
3532,16,29,4,223092,218761,4331,1499585,1017186,482399,98.059,1.941,1,14.877,13.589
3533,16,29,5,549325,313665,235660,1499585,1017186,482399,57.1,42.9,1,36.632,35.013000000000005
3534,16,29,6,37677,28767,8910,1499585,1017186,482399,76.352,23.648000000000003,2,2.512,2.356
3535,16,29,9,5803,3405,2398,1499585,1017186,482399,58.677,41.323,0,0.387,0.466
3536,16,29,8,61687,59859,1828,1499585,1017186,482399,97.037,2.963,2,4.114,4.295
3537,16,30,2,69086,62671,6415,8062384,6384394,1677990,90.714,9.286,2,0.857,1.198
3538,16,30,1,3083569,2945669,137900,8062384,6384394,1677990,95.528,4.472,1,38.246,36.419000000000004
3539,16,30,3,68036,58329,9707,8062384,6384394,1677990,85.73299999999998,14.267,1,0.8440000000000001,0.835
3540,16,30,7,1754558,734847,1019711,8062384,6384394,1677990,41.882,58.118,1,21.761999999999997,24.254
3541,16,30,4,1096694,1082321,14373,8062384,6384394,1677990,98.689,1.311,1,13.603,12.783
3542,16,30,5,1154238,778484,375754,8062384,6384394,1677990,67.446,32.554,2,14.315999999999999,14.568
3543,16,30,6,243131,195798,47333,8062384,6384394,1677990,80.532,19.468,2,3.016,2.8710000000000004
3544,16,30,9,54777,30378,24399,8062384,6384394,1677990,55.458,44.542,0,0.679,0.753
3545,16,30,8,538295,495897,42398,8062384,6384394,1677990,92.124,7.876,1,6.6770000000000005,6.32
3546,16,31,2,6176,6176,0,2434011,1692079,741932,100.0,0.0,2,0.254,0.263
3547,16,31,1,450886,432969,17917,2434011,1692079,741932,96.026,3.974,2,18.524,18.552
3548,16,31,3,20794,16051,4743,2434011,1692079,741932,77.191,22.809,1,0.8540000000000001,0.757
3549,16,31,7,568729,258037,310692,2434011,1692079,741932,45.371,54.629,1,23.366,23.784000000000002
3550,16,31,4,363652,352193,11459,2434011,1692079,741932,96.849,3.151,1,14.94,14.565999999999999
3551,16,31,5,700325,361391,338934,2434011,1692079,741932,51.603,48.397,2,28.772,29.831
3552,16,31,6,129319,94421,34898,2434011,1692079,741932,73.014,26.986,2,5.313,4.859
3553,16,31,9,37230,24998,12232,2434011,1692079,741932,67.145,32.855,0,1.53,1.1640000000000001
3554,16,31,8,156900,145843,11057,2434011,1692079,741932,92.953,7.0470000000000015,1,6.446000000000001,6.224
3555,16,32,2,45221,43325,1896,1646459,1208763,437696,95.807,4.1930000000000005,1,2.747,2.092
3556,16,32,1,598762,524178,74584,1646459,1208763,437696,87.544,12.456,2,36.367,38.204
3557,16,32,3,3483,2379,1104,1646459,1208763,437696,68.303,31.697,2,0.212,0.364
3558,16,32,7,397019,155755,241264,1646459,1208763,437696,39.231,60.769,1,24.114,25.084
3559,16,32,4,239270,233502,5768,1646459,1208763,437696,97.589,2.411,1,14.532,13.07
3560,16,32,5,257814,159982,97832,1646459,1208763,437696,62.053,37.947,1,15.659,15.114
3561,16,32,6,54033,45414,8619,1646459,1208763,437696,84.04899999999998,15.951,2,3.282,3.071
3562,16,32,9,8014,5806,2208,1646459,1208763,437696,72.44800000000002,27.552,0,0.48700000000000004,0.615
3563,16,32,8,42843,38422,4421,1646459,1208763,437696,89.681,10.319,1,2.602,2.387
3564,17,1,2,10833,9685,1148,1340589,948354,392235,89.40299999999998,10.597,1,0.8079999999999999,0.48200000000000004
3565,17,1,1,112819,103114,9705,1340589,948354,392235,91.398,8.602,2,8.416,9.703
3566,17,1,3,4983,3807,1176,1340589,948354,392235,76.4,23.6,2,0.37200000000000005,0.57
3567,17,1,7,330275,157132,173143,1340589,948354,392235,47.576,52.424,1,24.636999999999997,27.153000000000002
3568,17,1,4,170677,162669,8008,1340589,948354,392235,95.308,4.692,2,12.731,13.133
3569,17,1,5,543722,372849,170873,1340589,948354,392235,68.57300000000001,31.427,1,40.558,36.571
3570,17,1,6,71372,55120,16252,1340589,948354,392235,77.229,22.771,2,5.324,5.202999999999999
3571,17,1,9,14348,9197,5151,1340589,948354,392235,64.1,35.9,0,1.07,1.133
3572,17,1,8,81560,74781,6779,1340589,948354,392235,91.688,8.312000000000001,1,6.084,6.0520000000000005
3573,17,2,2,4051,3557,494,3909474,2547737,1361737,87.805,12.195,2,0.10400000000000001,0.147
3574,17,2,1,302743,219872,82871,3909474,2547737,1361737,72.627,27.373,2,7.744,9.408
3575,17,2,3,37616,32354,5262,3909474,2547737,1361737,86.01100000000002,13.989,2,0.9620000000000001,1.013
3576,17,2,7,1062720,532010,530710,3909474,2547737,1361737,50.06100000000001,49.93899999999999,1,27.183000000000003,28.693
3577,17,2,4,461707,445703,16004,3909474,2547737,1361737,96.534,3.466,2,11.81,12.104000000000001
3578,17,2,5,1557978,927232,630746,3909474,2547737,1361737,59.515,40.485,1,39.851,37.242
3579,17,2,6,156715,109444,47271,3909474,2547737,1361737,69.836,30.164,2,4.0089999999999995,3.951
3580,17,2,9,51732,37476,14256,3909474,2547737,1361737,72.443,27.557,0,1.3230000000000002,1.246
3581,17,2,8,274212,240089,34123,3909474,2547737,1361737,87.556,12.444,1,7.013999999999999,6.196000000000001
3582,17,3,2,21279,18769,2510,759189,544519,214670,88.204,11.796,1,2.803,1.746
3583,17,3,1,98601,86871,11730,759189,544519,214670,88.104,11.896,2,12.988,17.585
3584,17,3,3,14901,12841,2060,759189,544519,214670,86.175,13.825,2,1.963,2.149
3585,17,3,7,222279,97529,124750,759189,544519,214670,43.877,56.12300000000001,1,29.278000000000002,31.247
3586,17,3,4,181298,173512,7786,759189,544519,214670,95.705,4.295,1,23.88,20.465999999999998
3587,17,3,5,111127,70326,40801,759189,544519,214670,63.284,36.716,1,14.638,12.94
3588,17,3,6,41819,30933,10886,759189,544519,214670,73.969,26.031,2,5.507999999999999,5.093999999999999
3589,17,3,9,12327,6262,6065,759189,544519,214670,50.799,49.201,0,1.624,1.524
3590,17,3,8,55558,47476,8082,759189,544519,214670,85.45299999999997,14.547,1,7.318,7.25
3591,17,4,2,26856,20055,6801,977787,715290,262497,74.676,25.324,2,2.747,3.4410000000000003
3592,17,4,1,316509,298602,17907,977787,715290,262497,94.342,5.658,1,32.37,31.868000000000002
3593,17,4,3,4053,3363,690,977787,715290,262497,82.976,17.024,2,0.415,0.608
3594,17,4,7,253640,100869,152771,977787,715290,262497,39.769,60.231,2,25.94,24.63
3595,17,4,4,148034,139197,8837,977787,715290,262497,94.03,5.97,2,15.14,15.248
3596,17,4,5,134478,70036,64442,977787,715290,262497,52.08,47.92,2,13.753,15.047
3597,17,4,6,32224,26131,6093,977787,715290,262497,81.092,18.908,2,3.2960000000000003,2.478
3598,17,4,9,9274,7129,2145,977787,715290,262497,76.87100000000002,23.129,0,0.948,1.024
3599,17,4,8,52719,49908,2811,977787,715290,262497,94.668,5.332000000000002,2,5.392,5.6579999999999995
3600,17,5,2,14807,14409,398,5580307,4534741,1045566,97.312,2.688,1,0.265,0.203
3601,17,5,1,2968975,2878648,90327,5580307,4534741,1045566,96.958,3.042,2,53.205,53.291000000000004
3602,17,5,3,13764,9677,4087,5580307,4534741,1045566,70.307,29.693,2,0.247,0.42200000000000004
3603,17,5,7,966785,382611,584174,5580307,4534741,1045566,39.576,60.424,1,17.325,18.884
3604,17,5,4,562468,553686,8782,5580307,4534741,1045566,98.439,1.561,1,10.08,9.266
3605,17,5,5,643726,330245,313481,5580307,4534741,1045566,51.302,48.698,1,11.536,10.409
3606,17,5,6,139467,113836,25631,5580307,4534741,1045566,81.622,18.378,1,2.499,2.622
3607,17,5,9,22539,12106,10433,5580307,4534741,1045566,53.71100000000001,46.289,0,0.40399999999999997,0.386
3608,17,5,8,247776,239523,8253,5580307,4534741,1045566,96.669,3.3310000000000004,2,4.44,4.518
3609,17,6,2,53270,51026,2244,4368023,2908973,1459050,95.787,4.213,1,1.22,0.9690000000000001
3610,17,6,1,566683,505342,61341,4368023,2908973,1459050,89.175,10.825,2,12.972999999999999,14.63
3611,17,6,3,41311,30916,10395,4368023,2908973,1459050,74.837,25.163,1,0.946,0.848
3612,17,6,7,862181,422792,439389,4368023,2908973,1459050,49.037,50.963,1,19.738,24.111
3613,17,6,4,463731,442087,21644,4368023,2908973,1459050,95.333,4.667,2,10.616,11.259
3614,17,6,5,1967371,1124034,843337,4368023,2908973,1459050,57.13399999999999,42.86600000000001,1,45.04,38.881
3615,17,6,6,186500,135556,50944,4368023,2908973,1459050,72.684,27.316,2,4.27,3.613
3616,17,6,9,38966,26192,12774,4368023,2908973,1459050,67.218,32.782,0,0.892,1.3430000000000002
3617,17,6,8,188010,171028,16982,4368023,2908973,1459050,90.968,9.032,2,4.303999999999999,4.346
3618,17,7,2,3421,1641,1780,7580267,4926721,2653546,47.968,52.032,2,0.045,0.094
3619,17,7,1,88769,78017,10752,7580267,4926721,2653546,87.88799999999998,12.112,1,1.171,1.018
3620,17,7,3,43120,36119,7001,7580267,4926721,2653546,83.764,16.236,2,0.569,0.813
3621,17,7,7,2727182,1301877,1425305,7580267,4926721,2653546,47.737,52.26300000000001,1,35.977,37.917
3622,17,7,4,1045635,941422,104213,7580267,4926721,2653546,90.03399999999998,9.966,1,13.794,11.503
3623,17,7,5,1853552,1150910,702642,7580267,4926721,2653546,62.092,37.908,2,24.451999999999998,25.005
3624,17,7,6,479254,319839,159415,7580267,4926721,2653546,66.737,33.263000000000005,1,6.322,6.537999999999999
3625,17,7,9,345329,225156,120173,7580267,4926721,2653546,65.2,34.8,0,4.556,4.6080000000000005
3626,17,7,8,994005,871740,122265,7580267,4926721,2653546,87.7,12.3,1,13.113,12.504000000000001
3627,17,8,2,45448,43450,1998,3417500,2451946,965554,95.604,4.396,2,1.33,1.9569999999999999
3628,17,8,1,218824,201725,17099,3417500,2451946,965554,92.186,7.814,2,6.403,7.726
3629,17,8,3,18693,15648,3045,3417500,2451946,965554,83.71,16.29,2,0.547,0.6990000000000001
3630,17,8,7,721123,334524,386599,3417500,2451946,965554,46.389,53.611,1,21.101,24.808000000000003
3631,17,8,4,468153,444097,24056,3417500,2451946,965554,94.862,5.138,1,13.699000000000002,12.539000000000001
3632,17,8,5,1555829,1079166,476663,3417500,2451946,965554,69.363,30.637,1,45.525,40.069
3633,17,8,6,135934,108252,27682,3417500,2451946,965554,79.63600000000002,20.364,1,3.978,4.703
3634,17,8,9,35355,22754,12601,3417500,2451946,965554,64.359,35.641,0,1.035,1.236
3635,17,8,8,218141,202330,15811,3417500,2451946,965554,92.752,7.247999999999998,1,6.382999999999999,6.265
3636,17,9,2,10164,9541,623,788805,540817,247988,93.871,6.129,2,1.2890000000000001,1.4809999999999999
3637,17,9,1,171528,140197,31331,788805,540817,247988,81.734,18.266,1,21.745,21.688000000000002
3638,17,9,3,9281,8310,971,788805,540817,247988,89.538,10.462,1,1.177,1.1640000000000001
3639,17,9,7,204330,79946,124384,788805,540817,247988,39.126,60.874,1,25.904,27.491
3640,17,9,4,112089,107581,4508,788805,540817,247988,95.978,4.022,2,14.21,14.988
3641,17,9,5,125167,69906,55261,788805,540817,247988,55.85,44.15,1,15.868,15.36
3642,17,9,6,41446,30747,10699,788805,540817,247988,74.186,25.814,2,5.254,4.998
3643,17,9,9,11266,6312,4954,788805,540817,247988,56.027,43.973,0,1.4280000000000002,1.406
3644,17,9,8,103534,88277,15257,788805,540817,247988,85.264,14.736,1,13.125,11.423
3645,17,10,2,53080,49671,3409,1915078,1384640,530438,93.578,6.4220000000000015,1,2.772,2.742
3646,17,10,1,403109,375425,27684,1915078,1384640,530438,93.132,6.8679999999999986,2,21.049,24.413
3647,17,10,3,9887,7824,2063,1915078,1384640,530438,79.134,20.866,2,0.516,0.632
3648,17,10,7,480791,189287,291504,1915078,1384640,530438,39.37,60.63,2,25.105999999999998,24.853
3649,17,10,4,289555,280779,8776,1915078,1384640,530438,96.969,3.031,1,15.12,12.53
3650,17,10,5,482759,317077,165682,1915078,1384640,530438,65.68,34.32,1,25.208000000000002,24.160999999999998
3651,17,10,6,66623,47719,18904,1915078,1384640,530438,71.625,28.375,2,3.4789999999999996,3.373
3652,17,10,9,16057,10368,5689,1915078,1384640,530438,64.57,35.43,0,0.838,0.8140000000000001
3653,17,10,8,113217,106490,6727,1915078,1384640,530438,94.058,5.942,2,5.912000000000001,6.482
3654,17,11,2,49848,48943,905,17391909,12294397,5097512,98.184,1.816,1,0.287,0.177
3655,17,11,1,1241560,1112642,128918,17391909,12294397,5097512,89.616,10.384,2,7.138999999999999,8.054
3656,17,11,3,104015,75564,28451,17391909,12294397,5097512,72.64699999999998,27.353,2,0.598,0.599
3657,17,11,7,5248596,2604477,2644119,17391909,12294397,5097512,49.622,50.378,1,30.178,30.844
3658,17,11,4,2381372,2319698,61674,17391909,12294397,5097512,97.41,2.59,2,13.692,14.405
3659,17,11,5,5240462,3519658,1720804,17391909,12294397,5097512,67.163,32.837,1,30.131999999999998,29.500999999999998
3660,17,11,6,921703,667765,253938,17391909,12294397,5097512,72.449,27.551,2,5.3,4.439
3661,17,11,9,315434,226726,88708,17391909,12294397,5097512,71.877,28.123,0,1.814,1.5630000000000002
3662,17,11,8,1888919,1718924,169995,17391909,12294397,5097512,91.0,9.0,1,10.860999999999999,10.418
3663,17,12,2,34865,29189,5676,6645009,4656872,1988137,83.72,16.28,1,0.525,0.313
3664,17,12,1,994569,830170,164399,6645009,4656872,1988137,83.47,16.53,2,14.967,16.295
3665,17,12,3,33668,26943,6725,6645009,4656872,1988137,80.02600000000002,19.974,2,0.507,0.526
3666,17,12,7,1492825,659825,833000,6645009,4656872,1988137,44.2,55.8,1,22.465,25.482
3667,17,12,4,958045,928636,29409,6645009,4656872,1988137,96.93,3.07,1,14.418,12.095999999999998
3668,17,12,5,2414150,1593795,820355,6645009,4656872,1988137,66.01899999999999,33.981,1,36.33,35.781
3669,17,12,6,364595,272350,92245,6645009,4656872,1988137,74.699,25.301,2,5.487,5.098
3670,17,12,9,33118,19639,13479,6645009,4656872,1988137,59.3,40.7,0,0.498,0.634
3671,17,12,8,319174,296325,22849,6645009,4656872,1988137,92.841,7.159,1,4.803,3.775
3672,17,13,2,29765,28210,1555,3814569,2701460,1113109,94.776,5.224,1,0.78,0.325
3673,17,13,1,1807534,1501901,305633,3814569,2701460,1113109,83.09100000000002,16.909000000000002,1,47.385,44.214
3674,17,13,3,22105,20064,2041,3814569,2701460,1113109,90.767,9.233,1,0.579,0.522
3675,17,13,7,781984,267531,514453,3814569,2701460,1113109,34.212,65.788,1,20.5,22.162
3676,17,13,4,354293,347231,7062,3814569,2701460,1113109,98.007,1.993,2,9.288,9.879
3677,17,13,5,529078,270320,258758,3814569,2701460,1113109,51.093,48.907,2,13.87,14.311
3678,17,13,6,75682,62217,13465,3814569,2701460,1113109,82.208,17.792,1,1.984,2.497
3679,17,13,9,17583,12105,5478,3814569,2701460,1113109,68.845,31.155,0,0.461,0.5579999999999999
3680,17,13,8,196545,191881,4664,3814569,2701460,1113109,97.627,2.373,2,5.152,5.5329999999999995
3681,17,14,2,16910,16910,0,3194905,2286643,908262,100.0,0.0,2,0.529,0.537
3682,17,14,1,924165,788341,135824,3194905,2286643,908262,85.303,14.697,2,28.926,31.308000000000003
3683,17,14,3,15231,11046,4185,3194905,2286643,908262,72.523,27.477,2,0.47700000000000004,0.613
3684,17,14,7,722384,310713,411671,3194905,2286643,908262,43.012,56.988,1,22.611,23.351999999999997
3685,17,14,4,470000,459503,10497,3194905,2286643,908262,97.767,2.233,1,14.710999999999999,13.095999999999998
3686,17,14,5,767257,455421,311836,3194905,2286643,908262,59.357,40.643,1,24.015,22.375
3687,17,14,6,113220,92987,20233,3194905,2286643,908262,82.12899999999998,17.871,2,3.5439999999999996,3.173
3688,17,14,9,16890,8444,8446,3194905,2286643,908262,49.994,50.006,0,0.529,0.62
3689,17,14,8,148848,143278,5570,3194905,2286643,908262,96.258,3.742,2,4.659,4.926
3690,17,15,2,12726,12349,377,8824016,6036521,2787495,97.038,2.962,1,0.14400000000000002,0.138
3691,17,15,1,1329852,1166461,163391,8824016,6036521,2787495,87.714,12.286,1,15.071,15.06
3692,17,15,3,32384,23564,8820,8824016,6036521,2787495,72.764,27.236,2,0.36700000000000005,0.46399999999999997
3693,17,15,7,2427120,1041258,1385862,8824016,6036521,2787495,42.901,57.099,1,27.506,29.414
3694,17,15,4,1169041,1127817,41224,8824016,6036521,2787495,96.474,3.526,1,13.248,12.827
3695,17,15,5,2694853,1752278,942575,8824016,6036521,2787495,65.023,34.977,1,30.54,30.311
3696,17,15,6,524181,374973,149208,8824016,6036521,2787495,71.535,28.465,2,5.94,5.267
3697,17,15,9,105007,68390,36617,8824016,6036521,2787495,65.12899999999999,34.871,0,1.19,1.202
3698,17,15,8,528852,469431,59421,8824016,6036521,2787495,88.764,11.236,1,5.992999999999999,5.317
3699,17,16,2,3021,3021,0,5188444,3798996,1389448,100.0,0.0,2,0.057999999999999996,0.107
3700,17,16,1,1967706,1772658,195048,5188444,3798996,1389448,90.088,9.912,1,37.925,33.41
3701,17,16,3,15979,13667,2312,5188444,3798996,1389448,85.531,14.469,2,0.308,0.58
3702,17,16,7,1288800,497124,791676,5188444,3798996,1389448,38.573,61.427,1,24.84,26.295
3703,17,16,4,614523,603994,10529,5188444,3798996,1389448,98.287,1.713,1,11.844000000000001,11.367
3704,17,16,5,839464,526840,312624,5188444,3798996,1389448,62.75899999999999,37.241,2,16.179000000000002,18.725
3705,17,16,6,227676,174798,52878,5188444,3798996,1389448,76.775,23.225,2,4.388,4.1419999999999995
3706,17,16,9,34407,19995,14412,5188444,3798996,1389448,58.113,41.887,0,0.6629999999999999,0.688
3707,17,16,8,196868,186899,9969,5188444,3798996,1389448,94.936,5.064,2,3.7939999999999996,4.686
3708,17,17,2,1525,1012,513,1899828,1362978,536850,66.361,33.639,2,0.08,0.28800000000000003
3709,17,17,1,363978,339112,24866,1899828,1362978,536850,93.168,6.832000000000002,2,19.158,20.094
3710,17,17,3,9997,7268,2729,1899828,1362978,536850,72.702,27.298,2,0.526,0.649
3711,17,17,7,578892,248970,329922,1899828,1362978,536850,43.008,56.992,1,30.471,31.041
3712,17,17,4,298785,294117,4668,1899828,1362978,536850,98.438,1.5619999999999998,2,15.727,16.365
3713,17,17,5,384347,243961,140386,1899828,1362978,536850,63.474,36.526,1,20.230999999999998,19.587
3714,17,17,6,77326,61677,15649,1899828,1362978,536850,79.762,20.238,2,4.07,3.373
3715,17,17,9,28334,18733,9601,1899828,1362978,536850,66.115,33.885,0,1.4909999999999999,1.165
3716,17,17,8,156644,148128,8516,1899828,1362978,536850,94.563,5.437,1,8.245,7.439
3717,17,33,2,805719,739625,66094,130071944,92090948,37980996,91.797,8.203,2,0.619,0.674
3718,17,33,1,27245074,24205277,3039797,130071944,92090948,37980996,88.84299999999998,11.157,2,20.945999999999998,21.496
3719,17,33,3,825086,675976,149110,130071944,92090948,37980996,81.928,18.072,2,0.634,0.657
3720,17,33,7,32780799,14515335,18265464,130071944,92090948,37980996,44.28,55.72,1,25.201999999999998,26.752
3721,17,33,4,17112136,16518435,593701,130071944,92090948,37980996,96.531,3.469,1,13.155999999999999,12.639000000000001
3722,17,33,5,34765352,21748059,13017293,130071944,92090948,37980996,62.557,37.44300000000001,1,26.728,25.596
3723,17,33,6,5862654,4348779,1513875,130071944,92090948,37980996,74.178,25.822,2,4.507,4.211
3724,17,33,9,1606170,1050883,555287,130071944,92090948,37980996,65.428,34.572,0,1.235,1.268
3725,17,33,8,9068954,8288579,780375,130071944,92090948,37980996,91.395,8.605,1,6.972,6.706
3726,17,18,2,3374,2269,1105,1366797,961099,405698,67.25,32.75,1,0.247,0.226
3727,17,18,1,458948,421433,37515,1366797,961099,405698,91.826,8.174,1,33.578,33.171
3728,17,18,3,8671,7078,1593,1366797,961099,405698,81.628,18.372,2,0.634,0.731
3729,17,18,7,397110,146261,250849,1366797,961099,405698,36.831,63.169,1,29.054000000000002,29.415
3730,17,18,4,175439,169596,5843,1366797,961099,405698,96.669,3.3310000000000004,1,12.835999999999999,12.497
3731,17,18,5,179770,97046,82724,1366797,961099,405698,53.983,46.017,2,13.152999999999999,14.037
3732,17,18,6,60574,46531,14043,1366797,961099,405698,76.817,23.183000000000003,2,4.4319999999999995,3.8539999999999996
3733,17,18,9,14548,7804,6744,1366797,961099,405698,53.643,46.357,0,1.064,0.943
3734,17,18,8,68363,63081,5282,1366797,961099,405698,92.274,7.726,2,5.002,5.127000000000001
